priority_rank,seq,year,journal,title,doi,doi_link,google_scholar,icrv,dpl,fp_type,country_guess,pdf_status,source_url_or_pdf_path,pdf_filename,extraction_note,sample_size_n,converted_r,conversion_formula,reported_coefficient,t_value,p_value,effect_direction,model_type,study_period_start,study_period_end,notes_for_extractor,ready_for_r
514,614,2007,JOURNAL OF INTERNATIONAL BUSINESS STUDIES,Linking FDI motivation and host economy productivity effects: conceptual and empirical analysis,10.1057/palgrave.jibs.8400268,https://doi.org/10.1057/palgrave.jibs.8400268,https://scholar.google.com/scholar?q=Linking%20FDI%20motivation%20and%20host%20economy%20productivity%20effects%3A%20conceptual%20and%20empirical%20analysis,,2,,,LOCAL_PDF,https://publications.aston.ac.uk/id/eprint/3579/1/Linking_FDI_motivation_and_host_economy_productivity_effects.pdf,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
586,686,2010,ENTREPRENEURSHIP THEORY AND PRACTICE,The Impact of Interorganizational Imitation on New Venture International Entry and Performance,10.1111/j.1540-6520.2009.00365.x,https://doi.org/10.1111/j.1540-6520.2009.00365.x,https://scholar.google.com/scholar?q=The%20Impact%20of%20Interorganizational%20Imitation%20on%20New%20Venture%20International%20Entry%20and%20Performance,,3,composite,,LOCAL_PDF,https://digitalcommons.butler.edu/cob_papers/90,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:multi,0
1126,1226,2018,ENTREPRENEURIAL BUSINESS AND ECONOMICS REVIEW,"Export Intensity, Geographic Diversification and the Role of Public Support: The Evidence from Old and New Europe SMEs",10.15678/eber.2018.060203,https://doi.org/10.15678/eber.2018.060203,https://scholar.google.com/scholar?q=Export%20Intensity%2C%20Geographic%20Diversification%20and%20the%20Role%20of%20Public%20Support%3A%20The%20Evidence%20from%20Old%20and%20New%20Europe%20SMEs,,3,,,LOCAL_PDF,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/473293/2013_Extensive_Intensive_margins_FINAL_03_Dec_13.pdf,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1158,1258,2018,INTERNATIONAL SMALL BUSINESS JOURNAL-RESEARCHING ENTREPRENEURSHIP,Disentangling the effects of post-entry speed of internationalisation on export performance of INVs,10.1177/0266242618775169,https://doi.org/10.1177/0266242618775169,https://scholar.google.com/scholar?q=Disentangling%20the%20effects%20of%20post-entry%20speed%20of%20internationalisation%20on%20export%20performance%20of%20INVs,,3,composite,,LOCAL_PDF,https://publications.aston.ac.uk/id/eprint/37452/1/Manuscript.pdf,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1440,1540,2020,DECISION SCIENCE LETTERS,The existence of W-shaped relationship between internationalization and firm performance: An empirical study of enterprises in Cameroon,10.5267/j.dsl.2020.7.001,https://doi.org/10.5267/j.dsl.2020.7.001,https://scholar.google.com/scholar?q=The%20existence%20of%20W-shaped%20relationship%20between%20internationalization%20and%20firm%20performance%3A%20An%20empirical%20study%20of%20enterpri,,3,composite,,LOCAL_PDF,https://doi.org/10.5267/j.dsl.2020.7.001,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:multi,0
1449,1549,2021,JOURNAL OF MANAGEMENT & GOVERNANCE,Big data analytics (BDA) and degree of internationalization: the interplay between governance of BDA infrastructure and BDA capabilities,10.1007/s10997-020-09542-w,https://doi.org/10.1007/s10997-020-09542-w,https://scholar.google.com/scholar?q=Big%20data%20analytics%20%28BDA%29%20and%20degree%20of%20internationalization%3A%20the%20interplay%20between%20governance%20of%20BDA%20infrastructure%20and%20,,3,,,LOCAL_PDF,https://link.springer.com/content/pdf/10.1007/s10997-020-09542-w.pdf,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1451,1551,2020,BUSINESS & SOCIETY,When Does Corporate Social Performance Pay for International Firms?,10.1177/0007650318816957,https://doi.org/10.1177/0007650318816957,https://scholar.google.com/scholar?q=When%20Does%20Corporate%20Social%20Performance%20Pay%20for%20International%20Firms%3F,,3,composite,,LOCAL_PDF,https://journals.sagepub.com/doi/pdf/10.1177/0007650318816957,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:multi,0
1507,1607,2021,JOURNAL OF BUSINESS RESEARCH,Exploring the role of international R&D activities in the impact of technological and marketing capabilities on SMEs' performance,10.1016/j.jbusres.2020.04.042,https://doi.org/10.1016/j.jbusres.2020.04.042,https://scholar.google.com/scholar?q=Exploring%20the%20role%20of%20international%20R%26D%20activities%20in%20the%20impact%20of%20technological%20and%20marketing%20capabilities%20on%20SMEs%27%20pe,,3,composite,,LOCAL_PDF,https://www.sciencedirect.com/science/article/pii/S014829632030271X,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1553,1653,2022,JOURNAL OF MANAGEMENT,"Founders' Prior Shared International Experience, Time to First Foreign Market Entry, and New Venture Performance",10.1177/01492063211029701,https://doi.org/10.1177/01492063211029701,https://scholar.google.com/scholar?q=Founders%27%20Prior%20Shared%20International%20Experience%2C%20Time%20to%20First%20Foreign%20Market%20Entry%2C%20and%20New%20Venture%20Performance,,3,composite,,LOCAL_PDF,https://journals.sagepub.com/doi/pdf/10.1177/01492063211029701,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1555,1655,2022,GLOBAL STRATEGY JOURNAL,Speed of institutional change and subsidiary performance: The moderating impact of home and host country learning,10.1002/gsj.1416,https://doi.org/10.1002/gsj.1416,https://scholar.google.com/scholar?q=Speed%20of%20institutional%20change%20and%20subsidiary%20performance%3A%20The%20moderating%20impact%20of%20home%20and%20host%20country%20learning,,3,composite,,LOCAL_PDF,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gsj.1416,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1633,1733,2022,JOURNAL OF INDUSTRIAL AND BUSINESS ECONOMICS,'R&D and export performance: exploring heterogeneity along the export intensity distribution',10.1007/s40812-022-00209-1,https://doi.org/10.1007/s40812-022-00209-1,https://scholar.google.com/scholar?q=%27R%26D%20and%20export%20performance%3A%20exploring%20heterogeneity%20along%20the%20export%20intensity%20distribution%27,,3,composite,,LOCAL_PDF,https://link.springer.com/content/pdf/10.1007/s40812-022-00209-1.pdf,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1653,1753,2022,MANAGEMENT INTERNATIONAL REVIEW,Turning the Tables: The Relationship Between Performance and Multinationality,10.1007/s11575-022-00464-3,https://doi.org/10.1007/s11575-022-00464-3,https://scholar.google.com/scholar?q=Turning%20the%20Tables%3A%20The%20Relationship%20Between%20Performance%20and%20Multinationality,,3,composite,,LOCAL_PDF,https://link.springer.com/content/pdf/10.1007/s11575-022-00464-3.pdf,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1671,1771,2022,FRONTIERS IN PSYCHOLOGY,The Impact of Breakthrough Innovations on the Export Performance of SMEs in Developing Countries: The Moderating Role of Institutional Factors,10.3389/fpsyg.2022.888697,https://doi.org/10.3389/fpsyg.2022.888697,https://scholar.google.com/scholar?q=The%20Impact%20of%20Breakthrough%20Innovations%20on%20the%20Export%20Performance%20of%20SMEs%20in%20Developing%20Countries%3A%20The%20Moderating%20Role%20of,,3,composite,,LOCAL_PDF,https://www.frontiersin.org/articles/10.3389/fpsyg.2022.888697/pdf,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1690,1790,2022,MANAGEMENT INTERNATIONAL REVIEW,"The Relationship Between Timing, Speed, and Performance in Foreign Market Network Entry",10.1007/s11575-022-00470-5,https://doi.org/10.1007/s11575-022-00470-5,https://scholar.google.com/scholar?q=The%20Relationship%20Between%20Timing%2C%20Speed%2C%20and%20Performance%20in%20Foreign%20Market%20Network%20Entry,,3,composite,,LOCAL_PDF,https://link.springer.com/content/pdf/10.1007/s11575-022-00470-5.pdf,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1788,1888,2023,GADJAH MADA INTERNATIONAL JOURNAL OF BUSINESS,The Relationship Between Export Market Orientation and Firm Performance: A Meta-Analysis of Main and Moderator Effects,10.22146/gamaijb.65565,https://doi.org/10.22146/gamaijb.65565,https://scholar.google.com/scholar?q=The%20Relationship%20Between%20Export%20Market%20Orientation%20and%20Firm%20Performance%3A%20A%20Meta-Analysis%20of%20Main%20and%20Moderator%20Effects,,3,composite,,LOCAL_PDF,https://jurnal.ugm.ac.id/gamaijb/article/download/65565/35809,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1885,1985,2024,BRITISH JOURNAL OF MANAGEMENT,The Effect of Foreign Divestment on Subsequent Firm Performance: The Moderating Role of Spatial and Temporal Dispersion of Prior Divestment Experience,10.1111/1467-8551.12786,https://doi.org/10.1111/1467-8551.12786,https://scholar.google.com/scholar?q=The%20Effect%20of%20Foreign%20Divestment%20on%20Subsequent%20Firm%20Performance%3A%20The%20Moderating%20Role%20of%20Spatial%20and%20Temporal%20Dispersion%20,,3,composite,,LOCAL_PDF,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1467-8551.12786,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:multi,0
1896,1996,2023,AGRICULTURAL AND RESOURCE ECONOMICS-INTERNATIONAL SCIENTIFIC E-JOURNAL,FINANCIAL PERFORMANCE DETERMINANTS OF UKRAINIAN AGRICULTURAL COMPANIES IN THE PRE-WAR PERIOD,10.51599/are.2023.09.04.05,https://doi.org/10.51599/are.2023.09.04.05,https://scholar.google.com/scholar?q=FINANCIAL%20PERFORMANCE%20DETERMINANTS%20OF%20UKRAINIAN%20AGRICULTURAL%20COMPANIES%20IN%20THE%20PRE-WAR%20PERIOD,,3,roa,,LOCAL_PDF,https://are-journal.com/are/article/download/755/415,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,panel,,,source:multi,0
1913,2013,2024,COGENT BUSINESS & MANAGEMENT,Financial and marketing approach to export performance: the mediation role of promotion and research and development,10.1080/23311975.2024.2315658,https://doi.org/10.1080/23311975.2024.2315658,https://scholar.google.com/scholar?q=Financial%20and%20marketing%20approach%20to%20export%20performance%3A%20the%20mediation%20role%20of%20promotion%20and%20research%20and%20development,,3,composite,,LOCAL_PDF,https://www.tandfonline.com/doi/pdf/10.1080/23311975.2024.2315658?download=true,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1949,2049,2024,COGENT BUSINESS & MANAGEMENT,The mediating roles of cost leadership and cost focus strategies on innovation capabilities and export performance. Results from an emerging country,10.1080/23311975.2024.2375410,https://doi.org/10.1080/23311975.2024.2375410,https://scholar.google.com/scholar?q=The%20mediating%20roles%20of%20cost%20leadership%20and%20cost%20focus%20strategies%20on%20innovation%20capabilities%20and%20export%20performance.%20Resu,,3,composite,,LOCAL_PDF,https://www.tandfonline.com/doi/pdf/10.1080/23311975.2024.2375410?needAccess=true,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
1953,2053,2024,SUSTAINABILITY ACCOUNTING MANAGEMENT AND POLICY JOURNAL,"Balancing people, planet and profit: export strategies for sustainable value creation",10.1108/sampj-09-2023-0687,https://doi.org/10.1108/sampj-09-2023-0687,https://scholar.google.com/scholar?q=Balancing%20people%2C%20planet%20and%20profit%3A%20export%20strategies%20for%20sustainable%20value%20creation,,3,,,LOCAL_PDF,https://run.unl.pt/bitstream/10362/182345/1/Lages_et_al_2024_SAMPJ.pdf,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | AUTO_EXTRACT_READY,,,,,,,,,,,source:multi,0
2021,2121,2025,AFRICAN DEVELOPMENT REVIEW-REVUE AFRICAINE DE DEVELOPPEMENT,'Learning to Export' and 'Learning By Exporting': Revisiting the Relationship Between Innovation and Exports in African Firms,10.1111/1467-8268.70001,https://doi.org/10.1111/1467-8268.70001,https://scholar.google.com/scholar?q=%27Learning%20to%20Export%27%20and%20%27Learning%20By%20Exporting%27%3A%20Revisiting%20the%20Relationship%20Between%20Innovation%20and%20Exports%20in%20African%20,,3,,,LOCAL_PDF,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1467-8268.70001,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
2075,2175,2025,THUNDERBIRD INTERNATIONAL BUSINESS REVIEW,"Linking Dynamic Capabilities to Export Performance in Africa: The Moderating Roles of Institutional Support, Sociopolitical Context, and Perceived Corruption",10.1002/tie.70001,https://doi.org/10.1002/tie.70001,https://scholar.google.com/scholar?q=Linking%20Dynamic%20Capabilities%20to%20Export%20Performance%20in%20Africa%3A%20The%20Moderating%20Roles%20of%20Institutional%20Support%2C%20Sociopoliti,,3,composite,,LOCAL_PDF,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/tie.70001,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:multi,0
2146,2246,2026,INFORMATION,Ceasing Export Activities: A Dynamic Analysis of Pre-Exit Financial and Internationalization Predictors,10.3390/info17010045,https://doi.org/10.3390/info17010045,https://scholar.google.com/scholar?q=Ceasing%20Export%20Activities%3A%20A%20Dynamic%20Analysis%20of%20Pre-Exit%20Financial%20and%20Internationalization%20Predictors,,3,,,LOCAL_PDF,https://www.mdpi.com/2078-2489/17/1/45/pdf?version=1767522743,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | AUTO_EXTRACT_READY,,,,,,,,,,,source:wos,0
2188,2288,2025,Information Switzerland,Being (Not) Successful in Internationalisation After Receiving Export Support: Which Predictors Are Able to Forecast It and How Accurately?,10.3390/info16070544,https://doi.org/10.3390/info16070544,https://scholar.google.com/scholar?q=Being%20%28Not%29%20Successful%20in%20Internationalisation%20After%20Receiving%20Export%20Support%3A%20Which%20Predictors%20Are%20Able%20to%20Forecast%20It%20,,3,composite,,LOCAL_PDF,https://www.mdpi.com/2078-2489/16/7/544/pdf?version=1751004560,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
2204,2304,2024,International Journal of Applied Economics Finance and Accounting,Mediating role of competitiveness between process innovation and financial performance: Internationalization moderation,10.33094/ijaefa.v18i1.1362,https://doi.org/10.33094/ijaefa.v18i1.1362,https://scholar.google.com/scholar?q=Mediating%20role%20of%20competitiveness%20between%20process%20innovation%20and%20financial%20performance%3A%20Internationalization%20moderation,,3,composite,,LOCAL_PDF,http://onlineacademicpress.com/index.php/IJAEFA/article/download/1362/854,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
2216,2316,2023,Quality and Quantity,How does Internationalisation affect the productivity of R&D activities in large innovative firms? A conditional nonparametric investigation,10.1007/s11135-022-01391-z,https://doi.org/10.1007/s11135-022-01391-z,https://scholar.google.com/scholar?q=How%20does%20Internationalisation%20affect%20the%20productivity%20of%20R%26D%20activities%20in%20large%20innovative%20firms%3F%20A%20conditional%20nonpara,,3,,,LOCAL_PDF,https://link.springer.com/content/pdf/10.1007/s11135-022-01391-z.pdf,,NEED_R | NEED_N | NEED_ICRV | NEED_FP | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
2242,2342,2022,Journal of Applied Science and Technology Trends,A Strategy for the Growth and Internationalization of Companies: International Mergers and Acquisitions,10.38094/jastt302133,https://doi.org/10.38094/jastt302133,https://scholar.google.com/scholar?q=A%20Strategy%20for%20the%20Growth%20and%20Internationalization%20of%20Companies%3A%20International%20Mergers%20and%20Acquisitions,,3,composite,,LOCAL_PDF,https://jastt.org/index.php/jasttpath/article/download/133/43,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
2250,2350,2021,European Journal of Family Business,The role of family firms' heterogeneity on the internationalisation and performance relationship,10.24310/ejfbejfb.v11i2.10591,https://doi.org/10.24310/ejfbejfb.v11i2.10591,https://scholar.google.com/scholar?q=The%20role%20of%20family%20firms%27%20heterogeneity%20on%20the%20internationalisation%20and%20performance%20relationship,,3,composite,,LOCAL_PDF,https://revistas.uma.es/index.php/ejfb/article/download/10591/14080,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
2289,2389,2018,Journal of Operations and Supply Chain Management,Internationalization patterns and their effects on company performance,10.12660/joscmv11n1p53-63,https://doi.org/10.12660/joscmv11n1p53-63,https://scholar.google.com/scholar?q=Internationalization%20patterns%20and%20their%20effects%20on%20company%20performance,,3,composite,,LOCAL_PDF,http://bibliotecadigital.fgv.br/ojs/index.php/joscm/article/download/72200/pdf_51,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
2294,2394,2018,European Research Studies Journal,"Financial assistance, marketing assistance and export commitment to improve export performance",10.35808/ersj/1104,https://doi.org/10.35808/ersj/1104,https://scholar.google.com/scholar?q=Financial%20assistance%2C%20marketing%20assistance%20and%20export%20commitment%20to%20improve%20export%20performance,,3,composite,,LOCAL_PDF,https://www.ersj.eu/journal/1104/download,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
2311,2411,2016,Revista Escola De Minas,Interconnecting financial performance and internationalization: A case of a rare metal producer,10.1590/0370-44672014690102,https://doi.org/10.1590/0370-44672014690102,https://scholar.google.com/scholar?q=Interconnecting%20financial%20performance%20and%20internationalization%3A%20A%20case%20of%20a%20rare%20metal%20producer,,3,composite,,LOCAL_PDF,https://www.scielo.br/j/rem/a/8HV6CWghLbvqwgvYVNLrSwP/?lang=en&format=pdf,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
2350,2450,2012,Applied Financial Economics,Multinationality and the performance of IPOs,10.1080/09603107.2011.626396,https://doi.org/10.1080/09603107.2011.626396,https://scholar.google.com/scholar?q=Multinationality%20and%20the%20performance%20of%20IPOs,,3,composite,,LOCAL_PDF,https://www.research.manchester.ac.uk/portal/en/publications/multinationality-and-the-performance-of-ipos(2fe70de6-08d0-4d50-a51d-f2b8e864d72a).html,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
2370,2470,2010,Strategic Management Journal,Research notes and commentaries the performance implications of intra- and inter-regional geographic diversification,10.1002/smj.855,https://doi.org/10.1002/smj.855,https://scholar.google.com/scholar?q=Research%20notes%20and%20commentaries%20the%20performance%20implications%20of%20intra-%20and%20inter-regional%20geographic%20diversification,,3,composite,,LOCAL_PDF,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smj.855,,NEED_R | NEED_N | NEED_ICRV | AUTO_EXTRACT_READY,,,,,,,,,,,source:scopus,0
43,481,2018,EUROPEAN JOURNAL OF FINANCE,"Foreign currency borrowing, exports and firm performance: evidence from a currency crisis",10.1080/1351847x.2017.1421246,https://doi.org/10.1080/1351847x.2017.1421246,https://scholar.google.com/scholar?q=Foreign%20currency%20borrowing%2C%20exports%20and%20firm%20performance%3A%20evidence%20from%20a%20currency%20crisis,1,3,composite,Europe,REPO_URL,http://eprints.nottingham.ac.uk/48843/,,NEED_R | NEED_N,,,If t available: r=sqrt(t^2/(t^2+df)); if r available: use direct; Fisher_z=0.5*ln((1+r)/(1-r)); variance_z=1/(n-3),,,,,,,,sample_size; effect_size; statistic; performance_measure; intl_operationalization; model_type,NO
